song_id,song_name,release_year,artist,artist_id,followers,artist_type,main_genre,artist_popularity,song_popularity,explicit,duration_sec,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
31dqpLUModJWNbxrXu6TWd,'Shot in the Dark',1986, 'Ozzy Osbourne',6ZLTlhejhndI4Rh53vYhrY,2262604,singer,album rock,73,58,FALSE,256.293,6,1,3,0.00835,0.581,0.791,0.0000602,0.142,-7.262,0.0324,0.619,123.887
7w6PJe5KBPyvuRYxFkPssC,'No More Tears',1991, 'Ozzy Osbourne',6ZLTlhejhndI4Rh53vYhrY,2262604,singer,album rock,73,63,FALSE,443.24,6,1,4,0.00167,0.346,0.749,0.0000886,0.648,-6.506,0.035,0.315,102.591
4xxXn6wk3G4OKTcW8yNj6b,'Can You Please Crawl Out Your Window?',2007, 'Bob Dylan',74ASZWbe4lXaubB36ztrGX,3524115,singer,album rock,78,12,FALSE,217.84,7,1,4,0.0938,0.537,0.665,0,0.0264,-7.774,0.0318,0.874,114.109
1KFTXJslA3vdcSxE4k8azK,'A Fool Such As I',1973, 'Bob Dylan',74ASZWbe4lXaubB36ztrGX,3524115,singer,album rock,78,19,FALSE,163.053,7,1,4,0.165,0.563,0.857,0.0000183,0.134,-7.618,0.0604,0.687,118.29
0oID5GDN1VxgvIbeejuG1U,'On A Night Like This',1974, 'Bob Dylan',74ASZWbe4lXaubB36ztrGX,3524115,singer,album rock,78,28,FALSE,177.693,5,1,4,0.45,0.56,0.785,0,0.145,-7.611,0.12,0.933,138.778
6DtGbMN7efgrBRuPPJwzp1,"""Knockin' On Heaven's Door""",2014, 'Bob Dylan',74ASZWbe4lXaubB36ztrGX,3524115,singer,album rock,78,31,FALSE,151.667,7,1,4,0.183,0.511,0.444,0.357,0.0991,-11.3,0.0293,0.291,139.523
6q9rNSvE59IVT3ZlEorvYb,'Positively 4th Street',1967, 'Bob Dylan',74ASZWbe4lXaubB36ztrGX,3524115,singer,album rock,78,33,FALSE,233.533,6,1,4,0.737,0.518,0.422,0,0.134,-12.972,0.0282,0.673,109.398
2KVrZKnaDbu9Ik9aMHe8J3,'Sweetheart Like You',1983, 'Bob Dylan',74ASZWbe4lXaubB36ztrGX,3524115,singer,album rock,78,37,FALSE,273.667,1,0,4,0.627,0.555,0.375,0.0000196,0.0751,-11.308,0.0418,0.487,138.992
00cs7mlkTcIIoWnm8G0U0l,'Wigwam',1970, 'Bob Dylan',74ASZWbe4lXaubB36ztrGX,3524115,singer,album rock,78,37,FALSE,188.253,0,1,4,0.755,0.407,0.47,0.0216,0.0976,-8.64,0.037,0.227,138.471
2HXnjMxrO4QccqE3Grwmd0,'I Threw It All Away',1969, 'Bob Dylan',74ASZWbe4lXaubB36ztrGX,3524115,singer,album rock,78,40,FALSE,143.067,0,1,4,0.603,0.476,0.194,0.0135,0.23,-20.311,0.0335,0.371,145.945
1gpQMd0R3blMSn8vhXU0Uu,'Mozambique',1976, 'Bob Dylan',74ASZWbe4lXaubB36ztrGX,3524115,singer,album rock,78,40,FALSE,180.8,7,1,4,0.0451,0.726,0.863,0.000153,0.109,-8.191,0.0293,0.821,127.68
3uHpPWsNDTpbbqedCRoaQU,"""Tonight I'll Be Staying Here With You""",1969, 'Bob Dylan',74ASZWbe4lXaubB36ztrGX,3524115,singer,album rock,78,41,FALSE,201.133,7,1,4,0.376,0.583,0.38,0.00685,0.0676,-17.607,0.0482,0.529,81.892
6aeOSY6fPsvGTzyXi65pNY,'Leopard-Skin Pill-Box Hat',1966, 'Bob Dylan',74ASZWbe4lXaubB36ztrGX,3524115,singer,album rock,78,41,FALSE,236.333,2,1,4,0.304,0.572,0.593,0.00000114,0.106,-8.639,0.0321,0.968,97.475
760420tYNmNjFgi8bWvbop,'Gotta Serve Somebody',1979, 'Bob Dylan',74ASZWbe4lXaubB36ztrGX,3524115,singer,album rock,78,43,FALSE,324.8,2,1,4,0.431,0.81,0.526,0,0.0841,-9.627,0.0991,0.811,95.23
7BkAlVpGwXXl3sYNn5OoJ7,'Rainy Day Women #12 & 35',1966, 'Bob Dylan',74ASZWbe4lXaubB36ztrGX,3524115,singer,album rock,78,47,FALSE,274.067,5,1,4,0.458,0.556,0.592,0,0.0637,-7.378,0.0338,0.587,94.889
37Dl7jQMmt0gUnzTKqnjkN,'Just Like A Woman',1966, 'Bob Dylan',74ASZWbe4lXaubB36ztrGX,3524115,singer,album rock,78,50,FALSE,290.467,4,1,4,0.773,0.564,0.441,0,0.351,-9.902,0.0437,0.469,115.174
7tJQ4Ekp2vN3NlI3vJJW3v,'I Want You',1966, 'Bob Dylan',74ASZWbe4lXaubB36ztrGX,3524115,singer,album rock,78,54,FALSE,185.2,5,1,4,0.36,0.508,0.68,0,0.0824,-8.354,0.0373,0.792,99.905
6k9DUKMJpWvu6eFG3O64Lg,'Subterranean Homesick Blues',1965, 'Bob Dylan',74ASZWbe4lXaubB36ztrGX,3524115,singer,album rock,78,54,FALSE,141.293,4,0,4,0.702,0.576,0.727,0,0.324,-9.973,0.05,0.751,173.854
6Vcwr9tb3ZLO63F8DL8cqu,'Tangled Up In Blue',1975, 'Bob Dylan',74ASZWbe4lXaubB36ztrGX,3524115,singer,album rock,78,63,FALSE,341.627,9,1,4,0.414,0.421,0.661,0.00000116,0.0962,-13.126,0.0433,0.554,100.965
3AhXZa8sUQht0UEdBJgpGc,'Like A Rolling Stone',1965, 'Bob Dylan',74ASZWbe4lXaubB36ztrGX,3524115,singer,album rock,78,70,FALSE,369.6,0,1,4,0.729,0.483,0.721,0,0.189,-6.836,0.032,0.562,95.261
6vJ7Eh9EnJ8i4RXUV1usRz,'Anyone For Tennis',1995, 'Cream',74oJ4qxwOZvX6oSsu1DGnw,1047718,singer,album rock,69,28,FALSE,158.253,7,1,4,0.75,0.577,0.283,0.00000246,0.157,-16.53,0.0328,0.748,90.504
